Item_ID	Sentence	SentenceLength	Adjective	FQ_Adjective	P_Adjective	Noun	FQ_Noun	P_Noun	NP	NPParse	PrevAdjective	FQ_PrevAdjective	P_PrevAdjective	PrevPrevAdjective	FQ_PrevPrevAdjective	P_PrevPrevAdjective	PrevAdj	PrevPrevAdj
36129:10	one of the other subjects is do you think 0 the public school systems are in trouble?	17	other	1208 	0.00100718872615639	subjects	10 	8.33765501785092e-06	the other subjects	(NP (DT the) (JJ other) (NNS subjects))							no	
36129:33	one of the other subjects is do you think 0 the public school systems are in trouble?	17	public	200 	0.000166753100357018	school	913 	0.000761227903129789	the public school systems	(NP-SBJ (DT the) (JJ public) (NN school) (NNS systems))							no	
36156:35	i mean, that, that's a sad thing 0 * to think *t*-1,	13	sad	67 	5.58622886196012e-05	thing	1372 	0.00114392626844915	a sad thing	(NP (DT a) (JJ sad) (NN thing))							no	
36181:35	i mean, i, i have a great deal of admiration for these people who *t*-1 can go out there and do that.	22	great	570 	0.000475246336017502	deal	183 	0.000152579086826672	a great deal	(NP (DT a) (JJ great) (NN deal))							no	
36203:16	i mean, on the other hand, i mean, you take a garbage man in new york city 0 *t*-1 starts out at twenty-six thousand dollars.	25	other	1208 	0.00100718872615639	hand	127 	0.000105888218726707	the other hand	(NP (DT the) (JJ other) (NN hand))							no	
36207:26	well i bet you 0 there's a whole bunch of homeless people up there who *t*-1 would take that job for thirteen thousand dollars a year.	27	whole	468 	0.000390202254835423	bunch	85 	7.08700676517328e-05	a whole bunch	(NP (DT a) (JJ whole) (NN bunch))							no	
36207:36	well i bet you 0 there's a whole bunch of homeless people up there who *t*-1 would take that job for thirteen thousand dollars a year.	27	homeless	9 	7.50388951606583e-06	people	2267 	0.0018901463925468	homeless people	(NP (JJ homeless) (NNS people))							no	
36211:13	i mean, my other pet peeve is unions.	8	other	1208 	0.00100718872615639	pet	39 	3.25168545696186e-05	my other pet peeve	(NP-SBJ (PRP$ my) (JJ other) (NN pet) (NN peeve))							no	
36219:11	and they served a good function.	6	good	2181 	0.00181844255939329	function	5 	4.16882750892546e-06	a good function	(NP (DT a) (JJ good) (NN function))							no	
36221:11	and they served a good function,	6	good	2181 	0.00181844255939329	function	5 	4.16882750892546e-06	a good function	(NP (DT a) (JJ good) (NN function))							no	
36222:12	but there are enough laws *ich*-1 on the books now that unions are outdated,	14	enough	369 	0.000307659470158699	laws	42 	3.50181510749739e-05	enough laws *ich*-1	(NP (JJ enough) (NNS laws) (SBAR (-NONE- *ICH*-1)))							no	
36229:14	and they were having a hard time.	7	hard	421 	0.000351015276251524	time	1872 	0.00156080901934169	a hard time	(NP (DT a) (JJ hard) (NN time))							no	
36247:75	so many times, i mean, you had the, uh, the coal miners and steel workers going out at the same time.	21	same	533 	0.000444397012451454	time	1872 	0.00156080901934169	the same time	(NP (DT the) (JJ same) (NN time))							no	
36261:12	it'll be a tough road, though.	7	tough	88 	7.33713641570881e-05	road	57 	4.75246336017502e-05	a tough road	(NP-PRD (DT a) (JJ tough) (NN road))							no	
36278:14	well, back to the original subject,	6	original	32 	2.66804960571229e-05	subject	100 	8.33765501785092e-05	the original subject	(NP (DT the) (JJ original) (NN subject))							no	
36280:38	i think 0 youngsters ought *-1 to go out and do some public service,	14	public	200 	0.000166753100357018	service	118 	9.83843292106408e-05	some public service	(NP (DT some) (JJ public) (NN service))							no	
36294:2	same old thing.	3	old	525 	0.000437726888437173	thing	1372 	0.00114392626844915	same old thing.	(NP (JJ same) (JJ old) (NN thing) (. .) (-DFL- E_S))	same	533 	0.000444397012451454				yes	no
36303:11	and that's a great idea.	6	great	570 	0.000475246336017502	idea	245 	0.000204272547937348	a great idea	(NP-PRD (DT a) (JJ great) (NN idea))							no	
36326:32	and i work out on a, on a hanging bag.	10	hanging	15 	1.25064825267764e-05	bag	33 	2.7514261558908e-05	a hanging bag	(NP (DT a) (RS (-DFL- \])) (JJ hanging) (NN bag))							no	
36327:10	i'm brown belt in karate,	6	brown	33 	2.7514261558908e-05	belt	18 	1.50077790321317e-05	brown belt	(NP (JJ brown) (NN belt))							no	
36328:20	so i keep up with that a little bit.	9	little	1416 	0.00118061195052769	bit	555 	0.000462739853490726	a little bit	(NP-ADV (DT a) (JJ little) (NN bit))							no	
36337:9	um, the only exercise program 0 i'm doing *t*-1 right now is walking.	14	only	724 	0.000603646223292407	exercise	144 	0.000120062232257053	the only exercise program	(NP (DT the) (JJ only) (NN exercise) (NN program))							no	
36349:57	and i enjoy that because i like the group association, you know, like *-1 exercising with other people.	18	other	1208 	0.00100718872615639	people	2267 	0.0018901463925468	other people	(NP (JJ other) (NNS people))							no	
36353:31	and, um, and that's my favorite way 0 * to exercise *t*-1.	13	favorite	138 	0.000115059639246343	way	1105 	0.000921310879472527	my favorite way	(NP (PRP$ my) (JJ favorite) (NN way))							no	
36363:12	so that is a good exercise for that.	8	good	2181 	0.00181844255939329	exercise	144 	0.000120062232257053	a good exercise	(NP (DT a) (JJ good) (NN exercise))							no	
36373:65	but, when you, when you work out *t*-1, do you pretty much do it on your own schedule,	18	own	306 	0.000255132243546238	schedule	45 	3.75194475803291e-05	your own schedule	(NP (PRP$ your) (JJ own) (NN schedule))							no	
36377:30	i, i do it on my own schedule.	8	own	306 	0.000255132243546238	schedule	45 	3.75194475803291e-05	my own schedule	(NP (PRP$ my) (JJ own) (NN schedule))							no	
36382:34	but it *exp*-3 was so difficult * to go on a regular basis, to drive the distance 0 you have *-1 to go *t*-2.	24	regular	94 	7.83739571677986e-05	basis	53 	4.41895715946099e-05	a regular basis	(NP (DT a) (JJ regular) (NN basis))							no	
36387:40	we've, uh, just save the fees and buy some of our own equipment.	14	own	306 	0.000255132243546238	equipment	48 	4.00207440856844e-05	our own equipment	(NP (PRP$ our) (JJ own) (NN equipment))							no	
36432:28	they have babies that *t*-1 are about the same ages as, as mine,	13	same	533 	0.000444397012451454	ages	23 	1.91766065410571e-05	the same ages	(NP (DT the) (JJ same) (NNS ages))							no	
36439:5	but the last little while, for one reason or another, we haven't been real consistent.	16	little	1416 	0.00118061195052769	while	376 	0.000313495828671195	the last little while	(NP-TMP (DT the) (JJ last) (JJ little) (NN while))	last	602 	0.000501926832074625				yes	no
36440:37	so it's a little harder when you're depending on other people 0 *t*-3 to do it with you *t*-2 because you have *-1 to meet their schedules as well,	31	other	1208 	0.00100718872615639	people	2267 	0.0018901463925468	other people	(NP (JJ other) (NNS people))							no	
36444:50	but but i enjoy *-2 doing it more when i've got other people with me *t*-1.	17	other	1208 	0.00100718872615639	people	2267 	0.0018901463925468	other people	(NP (JJ other) (NNS people))							no	
36456:15	did you exercise between your first child and your second?	10	first	572 	0.000476913867021073	child	259 	0.000215945264962339	your first child	(NP (PRP$ your) (JJ first) (NN child))							no	
36460:43	so i've calmed down everything except, i was working out doing aerobic exercises as well as the, um, walking,	20	aerobic	15 	1.25064825267764e-05	exercises	5 	4.16882750892546e-06	aerobic exercises	(NP (JJ aerobic) (NNS exercises))							no	
36465:52	but the t i rec center has an aerobics program for, for, um, prenatal and postnatal aerobic type thing.	19	aerobic	15 	1.25064825267764e-05	type	337 	0.000280978974101576	prenatal and postnatal aerobic type thing	(NP (ADJP (JJ prenatal) (CC and) (JJ postnatal)) (JJ aerobic) (NN type) (NN thing))							no	
36469:38	and i was going *-1 to wait until, um, about my sixth month and then start that.	17	sixth	14 	1.16727170249913e-05	month	213 	0.000177592051880225	my sixth month	(NP (PRP$ my) (JJ sixth) (NN month))							no	
36470:15	i did that with the second baby,	7	second	143 	0.000119228466755268	baby	94 	7.83739571677986e-05	the second baby	(NP (DT the) (JJ second) (NN baby))							no	
36472:20	and then she was delivered *-1 the next day.	9	next	256 	0.000213443968456984	day	697 	0.000581134554744209	the next day	(NP-TMP (DT the) (JJ next) (NN day))							no	
36497:3	the first one was natural	5	first	572 	0.000476913867021073	one	3373 	0.00281229103752112	the first one	(NP-SBJ (DT the) (JJ first) (NN one))							no	
36518:24	it's kind of fun because with the first pregnancy all the other ladies except one were on their first pregnancy,	21	first	572 	0.000476913867021073	pregnancy	4 	3.33506200714037e-06	the first pregnancy	(NP (DT the) (JJ first) (NN pregnancy))							no	
36518:32	it's kind of fun because with the first pregnancy all the other ladies except one were on their first pregnancy,	21	other	1208 	0.00100718872615639	ladies	8 	6.67012401428074e-06	all the other ladies	(NP (PDT all) (DT the) (JJ other) (NNS ladies))							no	
36518:53	it's kind of fun because with the first pregnancy all the other ladies except one were on their first pregnancy,	21	first	572 	0.000476913867021073	pregnancy	4 	3.33506200714037e-06	their first pregnancy	(NP (PRP$ their) (JJ first) (NN pregnancy))							no	
36519:27	and they would talk about exercise and just general things relating to the birthing process.	15	general	83 	6.92025366481626e-05	things	1752 	0.00146075715912748	general things	(NP (JJ general) (NNS things))							no	
36526:21	but there's a lot of different things 0 you can do *t*-2 that *t*-3 are enjoyable that you don't have *-1 to strain yourself or sweat or be real sore afterwards *t*-4.	34	different	614 	0.000511932018096046	things	1752 	0.00146075715912748	different things	(NP (JJ different) (NNS things))							no	
36532:18	and sometimes if you get a little soreness you feel like, well i've done a good job because i got, worked myself to that point.	26	little	1416 	0.00118061195052769	soreness	2 	1.66753100357018e-06	a little soreness	(NP (DT a) (JJ little) (NN soreness))							no	
36532:49	and sometimes if you get a little soreness you feel like, well i've done a good job because i got, worked myself to that point.	26	good	2181 	0.00181844255939329	job	374 	0.000311828297667624	a good job	(NP (DT a) (JJ good) (NN job))							no	
36561:28	well, my husband and i haven't done a whole lot of camping,	13	whole	468 	0.000390202254835423	lot	2469 	0.00205856702390739	a whole lot	(NP (DT a) (JJ whole) (NN lot))							no	
36562:31	we, but we bought a van last year,	8	last	602 	0.000501926832074625	year	1009 	0.000841269391301158	last year	(NP-TMP (JJ last) (NN year))							no	
36568:8	uh, last year in, we camped in a tent,	9	last	602 	0.000501926832074625	year	1009 	0.000841269391301158	last year	(NP-TMP (JJ last) (NN year))							no	
36569:18	and, uh, there were two other couples with us	9	other	1208 	0.00100718872615639	couples	14 	1.16727170249913e-05	two other couples	(NP-PRD (CD two) (JJ other) (NNS couples))							no	
36588:15	they have showers and full bathrooms,	6	full	131 	0.000109223280733847	bathrooms	7 	5.83635851249564e-06	full bathrooms	(NP (JJ full) (NNS bathrooms))							no	
36599:37	i like the, the, the little necessities like * having electricity *ich*-1 available and running water and showers and things like that.	22	little	1416 	0.00118061195052769	necessities	4 	3.33506200714037e-06	the little necessities	(NP (DT the) (RS (-DFL- \])) (JJ little) (NNS necessities))							no	
36614:17	um, especially there was a little store close by,	9	little	1416 	0.00118061195052769	store	92 	7.67064261642285e-05	a little store	(NP-PRD (DT a) (JJ little) (NN store))							no	
36619:15	it's right on a big lake,	7	big	687 	0.000572796899726358	lake	83 	6.92025366481626e-05	a big lake	(NP (DT a) (JJ big) (NN lake))							no	
36621:66	and we, we went up there *-1 to hopefully be able *-2 to get on the water a little bit	20	little	1416 	0.00118061195052769	bit	555 	0.000462739853490726	a little bit	(NP-ADV (DT a) (JJ little) (NN bit))							no	
36685:23	um, did you have another, a big tent, like uh, um, like a, 0 *t*-1 looks like a sitting area type, you know, like a two room type mumblex?	29	big	687 	0.000572796899726358	tent	18 	1.50077790321317e-05	a big tent	(NP (DT a) (JJ big) (NN tent))							no	
36689:48	and, um, up here we have, uh, we have quite a few mosquitoes at nighttime.	15	few	373 	0.000310994532165839	mosquitoes	8 	6.67012401428074e-06	quite a few mosquitoes	(NP (RB quite) (DT a) (JJ few) (NNS mosquitoes))							no	
36704:32	but there is one that *t*-1's out in this big lake	12	big	687 	0.000572796899726358	lake	83 	6.92025366481626e-05	this big lake	(NP (DT this) (JJ big) (NN lake))							no	
36706:34	and then there's this, there's this other one that *t*-1's more up in the mountains	18	other	1208 	0.00100718872615639	one	3373 	0.00281229103752112	this other one	(NP (DT this) (RS (-DFL- \])) (JJ other) (NN one))							no	
36707:11	but it surrounds a man-made reservoir	6	man-made	1 	8.33765501785092e-07	reservoir	2 	1.66753100357018e-06	a man-made reservoir	(NP (DT a) (JJ man-made) (NN reservoir))							no	
36709:10	that's the whole thing that everyone told me *t*-1, oh,	11	whole	468 	0.000390202254835423	thing	1372 	0.00114392626844915	the whole thing	(NP (DT the) (JJ whole) (NN thing))							no	
36719:41	because, uh, we were having a really big problem up here in certain areas,	14	certain	188 	0.000156747914335597	areas	117 	9.75505637088558e-05	certain areas	(NP (JJ certain) (NNS areas))							no	
